dE_max_estimated,used_real_mask,valid_pixel_fraction,observed_baseline_rgb,n_baseline_pixels,correction_scale,correction_suspicious,used_background_model,n_valid_windows,n_blocks_dropped_as_implausible,max_dE_raw,part_id,image_filepath,well_size,truck_number,dE_max_measured,label
6.8574010113064725,True,0.4214867862654321,"(np.float64(148.0), np.float64(150.0), np.float64(152.5))",12800,"(np.float64(1.3891891891891892), np.float64(1.3066666666666666), np.float64(1.2255737704918033))",False,True,8755,0,15.96556308496726,792,training_set\images\image_00792.jpg,6024,120.0,2.328396025865445,PASS
9.169176123021783,True,0.4214867862654321,"(np.float64(131.0), np.float64(133.0), np.float64(137.0))",12800,"(np.float64(1.5694656488549619), np.float64(1.4736842105263157), np.float64(1.364233576642336))",False,True,8755,2,25.521777767699486,617,training_set\images\image_00617.jpg,6024,117.0,2.163616020892462,PASS
4.969619479109592,True,0.4214867862654321,"(np.float64(148.0), np.float64(149.0), np.float64(152.0))",12800,"(np.float64(1.3891891891891892), np.float64(1.3154362416107384), np.float64(1.2296052631578949))",False,True,8755,0,12.86049206128738,743,training_set\images\image_00743.jpg,6024,119.0,3.1176490964380146,PASS
8.948927812226444,True,0.4214867862654321,"(np.float64(149.5), np.float64(152.5), np.float64(154.5))",12800,"(np.float64(1.3752508361204012), np.float64(1.2852459016393443), np.float64(1.2097087378640776))",False,True,8755,7,39.587347613872595,795,training_set\images\image_00795.jpg,6024,120.0,1.8630367370962315,PASS
9.354805318055478,True,0.6222890142746914,"(np.float64(150.0), np.float64(152.0), np.float64(156.5))",12800,"(np.float64(1.3706666666666667), np.float64(1.2894736842105263), np.float64(1.1942492012779553))",False,True,12878,0,18.946893692560348,952,training_set\images\image_00952.jpg,6038,124.0,2.6034948569603853,PASS
5.282793915412663,True,0.5642314091435185,"(np.float64(132.0), np.float64(131.0), np.float64(131.0))",5650,"(np.float64(1.5575757575757576), np.float64(1.4961832061068703), np.float64(1.4267175572519084))",False,True,11710,7,32.45212891307415,593,training_set\images\image_00593.jpg,7038,116.0,3.597097625642804,PASS
3.9685942782874717,True,0.6222890142746914,"(np.float64(160.0), np.float64(162.0), np.float64(167.0))",12800,"(np.float64(1.285), np.float64(1.2098765432098766), np.float64(1.1191616766467065))",False,True,12878,0,8.78589700517445,1188,training_set\images\image_01188.jpg,6038,131.0,2.060741152579356,PASS
12.495375147821818,True,0.4214867862654321,"(np.float64(60.0), np.float64(53.0), np.float64(39.0))",12800,"(np.float64(3.4266666666666667), np.float64(3.69811320754717), np.float64(4.792307692307692))",True,True,8755,16,34.757313127140684,527,training_set\images\image_00527.jpg,6024,115.0,1.912146174256188,PASS
8.926537739891728,True,0.4214867862654321,"(np.float64(152.0), np.float64(154.0), np.float64(160.0))",12800,"(np.float64(1.3526315789473684), np.float64(1.2727272727272727), np.float64(1.168125))",False,True,8755,0,21.26788474229563,872,training_set\images\image_00872.jpg,6024,122.0,2.460096718988195,PASS
4.067187510401713,True,0.5642314091435185,"(np.float64(142.0), np.float64(143.0), np.float64(145.0))",5650,"(np.float64(1.447887323943662), np.float64(1.3706293706293706), np.float64(1.2889655172413794))",False,True,11710,0,12.673221022222442,1040,training_set\images\image_01040.jpg,7038,127.0,2.3297322424537628,PASS
7.752184226580258,True,0.6222890142746914,"(np.float64(151.0), np.float64(152.0), np.float64(154.5))",12800,"(np.float64(1.36158940397351), np.float64(1.2894736842105263), np.float64(1.2097087378640776))",False,True,12878,0,18.813004916010918,965,training_set\images\image_00965.jpg,6038,124.0,3.0293479502584626,PASS
2.3050578292436863,True,0.382813102816358,"(np.float64(187.0), np.float64(162.0), np.float64(125.0))",12800,"(np.float64(1.0994652406417111), np.float64(1.2098765432098766), np.float64(1.4952))",False,True,7969,0,9.058080486253731,261,training_set\images\image_00261.jpg,7024,113.0,2.3689510903283373,PASS
4.057755692615543,True,0.4214867862654321,"(np.float64(187.5), np.float64(163.5), np.float64(126.0))",12800,"(np.float64(1.0965333333333334), np.float64(1.198776758409786), np.float64(1.4833333333333334))",False,True,8755,0,7.067422910534117,410,training_set\images\image_00410.jpg,6024,,3.589153647001618,FAIL
14.160976289318,True,0.5642314091435185,"(np.float64(147.0), np.float64(148.0), np.float64(150.0))",5650,"(np.float64(1.398639455782313), np.float64(1.3243243243243243), np.float64(1.246))",False,True,11710,22,41.89875578373503,1248,training_set\images\image_01248.jpg,7038,132.0,4.096932528714515,PASS
8.953938725795698,True,0.4214867862654321,"(np.float64(135.0), np.float64(134.0), np.float64(135.0))",12800,"(np.float64(1.5229629629629629), np.float64(1.462686567164179), np.float64(1.3844444444444446))",False,True,8755,7,31.194019732181587,1153,training_set\images\image_01153.jpg,6024,130.0,8.573029628716577,PASS
3.1520455427190304,True,0.5642314091435185,"(np.float64(139.0), np.float64(140.0), np.float64(144.0))",5650,"(np.float64(1.4791366906474819), np.float64(1.4), np.float64(1.2979166666666666))",False,True,11710,0,16.03042213383468,1024,training_set\images\image_01024.jpg,7038,127.0,2.383431022388135,PASS
16.47013035117901,True,0.4214867862654321,"(np.float64(187.0), np.float64(163.0), np.float64(126.0))",12800,"(np.float64(1.0994652406417111), np.float64(1.2024539877300613), np.float64(1.4833333333333334))",False,True,8755,10,44.387308115856406,403,training_set\images\image_00403.jpg,6024,,3.525646709338225,FAIL
4.72073833495276,True,0.382813102816358,"(np.float64(187.0), np.float64(162.0), np.float64(124.0))",12800,"(np.float64(1.0994652406417111), np.float64(1.2098765432098766), np.float64(1.507258064516129))",False,True,7969,0,11.34497318253442,362,training_set\images\image_00362.jpg,7024,111.0,6.994428680954795,FAIL
11.441407622644597,True,0.4214867862654321,"(np.float64(128.0), np.float64(112.0), np.float64(86.0))",12800,"(np.float64(1.60625), np.float64(1.75), np.float64(2.1732558139534883))",True,True,8755,22,38.01977939375623,473,training_set\images\image_00473.jpg,6024,114.0,2.075863709912293,PASS
2.508290540529877,True,0.5642314091435185,"(np.float64(145.0), np.float64(146.0), np.float64(149.0))",5650,"(np.float64(1.4179310344827585), np.float64(1.3424657534246576), np.float64(1.2543624161073825))",False,True,11710,0,11.083505666394148,674,training_set\images\image_00674.jpg,7038,118.0,4.668983373958881,PASS
11.57068377146142,True,0.4214867862654321,"(np.float64(155.0), np.float64(156.0), np.float64(160.0))",12800,"(np.float64(1.3264516129032258), np.float64(1.2564102564102564), np.float64(1.168125))",False,True,8755,9,29.850308429174298,1182,training_set\images\image_01182.jpg,6024,131.0,2.1450186069204,PASS
2.3417408179592285,True,0.382813102816358,"(np.float64(188.0), np.float64(163.0), np.float64(124.0))",12800,"(np.float64(1.0936170212765957), np.float64(1.2024539877300613), np.float64(1.507258064516129))",False,True,7969,0,5.099820815859414,212,training_set\images\image_00212.jpg,7024,111.0,6.305712564780893,FAIL
2.480918474223255,True,0.382813102816358,"(np.float64(191.0), np.float64(165.0), np.float64(126.0))",12800,"(np.float64(1.0764397905759162), np.float64(1.187878787878788), np.float64(1.4833333333333334))",False,True,7969,0,11.570915667801339,134,training_set\images\image_00134.jpg,7024,111.0,4.813350539615102,FAIL
11.327236406980393,True,0.4214867862654321,"(np.float64(60.0), np.float64(51.0), np.float64(36.0))",12800,"(np.float64(3.4266666666666667), np.float64(3.843137254901961), np.float64(5.191666666666666))",True,True,8755,6,28.71531662142515,531,training_set\images\image_00531.jpg,6024,115.0,3.273580769313747,PASS
7.027317254908036,True,0.4214867862654321,"(np.float64(187.0), np.float64(163.0), np.float64(127.0))",12800,"(np.float64(1.0994652406417111), np.float64(1.2024539877300613), np.float64(1.4716535433070868))",False,True,8755,0,18.126245560118424,435,training_set\images\image_00435.jpg,6024,104.0,3.274383974183607,FAIL
5.253532004547328,True,0.6222890142746914,"(np.float64(151.0), np.float64(152.0), np.float64(154.5))",12800,"(np.float64(1.36158940397351), np.float64(1.2894736842105263), np.float64(1.2097087378640776))",False,True,12878,0,9.452007827843412,797,training_set\images\image_00797.jpg,6038,120.0,1.9139928616426176,PASS
4.589925449976187,True,0.6222890142746914,"(np.float64(160.0), np.float64(160.0), np.float64(162.0))",12800,"(np.float64(1.285), np.float64(1.225), np.float64(1.1537037037037037))",False,True,12878,0,14.866330877643032,1194,training_set\images\image_01194.jpg,6038,131.0,2.002411195075239,PASS
4.23086174931193,True,0.4214867862654321,"(np.float64(129.0), np.float64(112.0), np.float64(87.0))",12800,"(np.float64(1.5937984496124031), np.float64(1.75), np.float64(2.1482758620689655))",True,True,8755,0,13.429630691769315,470,training_set\images\image_00470.jpg,6024,114.0,1.212918236857596,PASS
4.81884931961806,True,0.5642314091435185,"(np.float64(186.0), np.float64(162.0), np.float64(128.0))",5650,"(np.float64(1.1053763440860214), np.float64(1.2098765432098766), np.float64(1.46015625))",False,True,11710,7,33.41511737452489,298,training_set\images\image_00298.jpg,7038,113.0,2.263836029215593,PASS
11.818888001218298,True,0.4214867862654321,"(np.float64(134.0), np.float64(136.0), np.float64(140.0))",12800,"(np.float64(1.534328358208955), np.float64(1.4411764705882353), np.float64(1.335))",False,True,8755,5,29.769856393018742,620,training_set\images\image_00620.jpg,6024,117.0,2.3492322354637305,PASS
8.968459444544816,True,0.382813102816358,"(np.float64(150.0), np.float64(152.0), np.float64(156.0))",12800,"(np.float64(1.3706666666666667), np.float64(1.2894736842105263), np.float64(1.198076923076923))",False,True,7969,2,27.031888503804993,841,training_set\images\image_00841.jpg,7024,121.0,4.014477830346433,PASS
5.928548644541318,True,0.5642314091435185,"(np.float64(147.0), np.float64(148.0), np.float64(150.0))",5650,"(np.float64(1.398639455782313), np.float64(1.3243243243243243), np.float64(1.246))",False,True,11710,0,21.948649312298134,1113,training_set\images\image_01113.jpg,7038,129.0,5.5447908702481286,PASS
6.914439733374976,True,0.4214867862654321,"(np.float64(129.0), np.float64(131.0), np.float64(134.0))",12800,"(np.float64(1.5937984496124031), np.float64(1.4961832061068703), np.float64(1.394776119402985))",False,True,8755,0,12.32607800282934,616,training_set\images\image_00616.jpg,6024,117.0,2.1760408094465475,PASS
7.977892198158069,True,0.4214867862654321,"(np.float64(149.0), np.float64(149.5), np.float64(151.5))",12800,"(np.float64(1.3798657718120806), np.float64(1.3110367892976589), np.float64(1.2336633663366336))",False,True,8755,0,24.901901604657596,791,training_set\images\image_00791.jpg,6024,120.0,3.832516296527064,PASS
7.86903816290573,True,0.4214867862654321,"(np.float64(186.0), np.float64(163.0), np.float64(127.0))",12800,"(np.float64(1.1053763440860214), np.float64(1.2024539877300613), np.float64(1.4716535433070868))",False,True,8755,0,24.694425676676925,445,training_set\images\image_00445.jpg,6024,104.0,3.627155782606389,FAIL
6.774790115798824,True,0.4214867862654321,"(np.float64(194.0), np.float64(167.0), np.float64(129.0))",12800,"(np.float64(1.0597938144329897), np.float64(1.1736526946107784), np.float64(1.4488372093023256))",False,True,8755,0,19.938911535424783,145,training_set\images\image_00145.jpg,6024,112.0,2.95668188118446,PASS
2.3106980830195876,True,0.5642314091435185,"(np.float64(146.0), np.float64(147.0), np.float64(150.0))",5650,"(np.float64(1.4082191780821918), np.float64(1.3333333333333333), np.float64(1.246))",False,True,11710,0,4.6448277208876565,1229,training_set\images\image_01229.jpg,7038,132.0,2.5054124413567904,PASS
12.130778588202409,True,0.6222890142746914,"(np.float64(194.0), np.float64(168.0), np.float64(131.0))",12800,"(np.float64(1.0597938144329897), np.float64(1.1666666666666667), np.float64(1.4267175572519084))",False,True,12878,6,29.20174347506071,172,training_set\images\image_00172.jpg,6038,112.0,2.384424736177065,PASS
2.1477241785659955,True,0.382813102816358,"(np.float64(197.0), np.float64(174.0), np.float64(139.5))",12800,"(np.float64(1.0436548223350253), np.float64(1.1264367816091954), np.float64(1.3397849462365592))",False,True,7969,0,7.638477048705498,79,training_set\images\image_00079.jpg,7024,111.0,2.8601054111181505,PASS
11.004811818803692,True,0.4214867862654321,"(np.float64(188.0), np.float64(165.0), np.float64(130.0))",12800,"(np.float64(1.0936170212765957), np.float64(1.187878787878788), np.float64(1.4376923076923078))",False,True,8755,9,35.190561479141934,451,training_set\images\image_00451.jpg,6024,104.0,3.815678310547332,FAIL
9.862991242637225,True,0.6222890142746914,"(np.float64(137.0), np.float64(137.0), np.float64(140.0))",12800,"(np.float64(1.5007299270072991), np.float64(1.4306569343065694), np.float64(1.335))",False,True,12878,0,24.82794192429815,1074,training_set\images\image_01074.jpg,6038,128.0,1.4229778317354052,PASS
11.460427948271823,True,0.4214867862654321,"(np.float64(144.0), np.float64(146.0), np.float64(150.0))",12800,"(np.float64(1.4277777777777778), np.float64(1.3424657534246576), np.float64(1.246))",False,True,8755,0,23.032771312090695,778,training_set\images\image_00778.jpg,6024,120.0,2.4917508172011926,PASS
7.37304712356141,True,0.4214867862654321,"(np.float64(186.0), np.float64(162.0), np.float64(127.0))",12800,"(np.float64(1.1053763440860214), np.float64(1.2098765432098766), np.float64(1.4716535433070868))",False,True,8755,0,24.28385065661643,441,training_set\images\image_00441.jpg,6024,104.0,3.251464187808773,FAIL
10.370411102608061,True,0.6222890142746914,"(np.float64(193.5), np.float64(167.0), np.float64(131.0))",12800,"(np.float64(1.062532299741602), np.float64(1.1736526946107784), np.float64(1.4267175572519084))",False,True,12878,5,30.148482768404158,177,training_set\images\image_00177.jpg,6038,112.0,1.923366211201466,PASS
5.127862747453438,True,0.5642314091435185,"(np.float64(144.0), np.float64(144.0), np.float64(147.0))",5650,"(np.float64(1.4277777777777778), np.float64(1.3611111111111112), np.float64(1.2714285714285716))",False,True,11710,5,31.745108518426036,690,training_set\images\image_00690.jpg,7038,118.0,2.41325210228956,PASS
8.513994731301358,True,0.4214867862654321,"(np.float64(177.0), np.float64(151.0), np.float64(117.0))",12800,"(np.float64(1.1615819209039548), np.float64(1.2980132450331126), np.float64(1.5974358974358975))",False,True,8755,0,16.744271770840662,944,training_set\images\image_00944.jpg,6024,124.0,1.853608105369868,PASS
2.8929730581509614,True,0.382813102816358,"(np.float64(143.0), np.float64(145.0), np.float64(148.0))",12800,"(np.float64(1.4377622377622377), np.float64(1.3517241379310345), np.float64(1.262837837837838))",False,True,7969,0,14.770169382776398,661,training_set\images\image_00661.jpg,7024,118.0,2.880518491494643,PASS
4.646593077437469,True,0.4214867862654321,"(np.float64(139.0), np.float64(141.0), np.float64(145.5))",12800,"(np.float64(1.4791366906474819), np.float64(1.3900709219858156), np.float64(1.284536082474227))",False,True,8755,0,10.544851980275759,912,training_set\images\image_00912.jpg,6024,123.0,2.443571994832238,PASS
2.6339089327206064,True,0.382813102816358,"(np.float64(195.0), np.float64(171.0), np.float64(135.0))",12800,"(np.float64(1.0543589743589743), np.float64(1.1461988304093567), np.float64(1.3844444444444446))",False,True,7969,0,8.267266864603089,101,training_set\images\image_00101.jpg,7024,111.0,2.1620873553842874,PASS
7.128877986531418,True,0.4214867862654321,"(np.float64(61.0), np.float64(52.0), np.float64(38.0))",12800,"(np.float64(3.3704918032786884), np.float64(3.769230769230769), np.float64(4.9184210526315795))",True,True,8755,0,14.61894563178836,537,training_set\images\image_00537.jpg,6024,115.0,1.6844477727383758,PASS
2.4191631937802556,True,0.5642314091435185,"(np.float64(149.0), np.float64(150.0), np.float64(153.0))",5650,"(np.float64(1.3798657718120806), np.float64(1.3066666666666666), np.float64(1.2215686274509805))",False,True,11710,0,9.753962957328266,1106,training_set\images\image_01106.jpg,7038,129.0,1.9381830150395152,PASS
5.813339496500291,True,0.4214867862654321,"(np.float64(193.0), np.float64(167.5), np.float64(131.0))",12800,"(np.float64(1.0652849740932642), np.float64(1.1701492537313434), np.float64(1.4267175572519084))",False,True,8755,0,17.021981955143193,151,training_set\images\image_00151.jpg,6024,112.0,2.3694414902884806,PASS
1.8538976552960342,True,0.382813102816358,"(np.float64(130.0), np.float64(131.0), np.float64(133.0))",12800,"(np.float64(1.5815384615384616), np.float64(1.4961832061068703), np.float64(1.405263157894737))",False,True,7969,0,20.757023516483514,582,training_set\images\image_00582.jpg,7024,116.0,2.3639657857744614,FAIL
2.7890722966747044,True,0.382813102816358,"(np.float64(191.0), np.float64(165.0), np.float64(127.0))",12800,"(np.float64(1.0764397905759162), np.float64(1.187878787878788), np.float64(1.4716535433070868))",False,True,7969,0,6.367949195662948,128,training_set\images\image_00128.jpg,7024,111.0,4.505029660060925,FAIL
2.327701985437308,True,0.382813102816358,"(np.float64(196.0), np.float64(173.0), np.float64(138.0))",12800,"(np.float64(1.0489795918367346), np.float64(1.1329479768786128), np.float64(1.3543478260869566))",False,True,7969,0,7.266754383233354,93,training_set\images\image_00093.jpg,7024,111.0,2.914717798054555,PASS
4.210442724383976,True,0.5642314091435185,"(np.float64(147.0), np.float64(148.0), np.float64(151.0))",5650,"(np.float64(1.398639455782313), np.float64(1.3243243243243243), np.float64(1.237748344370861))",False,True,11710,0,15.447525488031575,1117,training_set\images\image_01117.jpg,7038,129.0,2.146219161667549,PASS
8.817236382309124,True,0.6222890142746914,"(np.float64(134.0), np.float64(139.0), np.float64(146.0))",12800,"(np.float64(1.534328358208955), np.float64(1.410071942446043), np.float64(1.2801369863013699))",False,True,12878,6,38.03779955750858,634,training_set\images\image_00634.jpg,6038,117.0,2.337766662584845,PASS
12.016436652058886,True,0.4214867862654321,"(np.float64(188.0), np.float64(163.5), np.float64(126.0))",12800,"(np.float64(1.0936170212765957), np.float64(1.198776758409786), np.float64(1.4833333333333334))",False,True,8755,15,35.83324008060917,408,training_set\images\image_00408.jpg,6024,,3.2543067021746226,FAIL
9.487618688632752,True,0.4214867862654321,"(np.float64(132.0), np.float64(134.0), np.float64(139.0))",12800,"(np.float64(1.5575757575757576), np.float64(1.462686567164179), np.float64(1.3446043165467627))",False,True,8755,13,29.426035062997062,618,training_set\images\image_00618.jpg,6024,117.0,1.8963887475844032,PASS
14.117491830391083,True,0.5642314091435185,"(np.float64(144.0), np.float64(146.0), np.float64(148.0))",5650,"(np.float64(1.4277777777777778), np.float64(1.3424657534246576), np.float64(1.262837837837838))",False,True,11710,17,47.1193341699179,1241,training_set\images\image_01241.jpg,7038,132.0,2.9313217712121977,PASS
4.241356225740173,True,0.4214867862654321,"(np.float64(147.0), np.float64(149.0), np.float64(153.0))",12800,"(np.float64(1.398639455782313), np.float64(1.3154362416107384), np.float64(1.2215686274509805))",False,True,8755,0,19.1445458193478,744,training_set\images\image_00744.jpg,6024,119.0,2.6858903174210864,PASS
3.8752870844351595,True,0.5642314091435185,"(np.float64(153.0), np.float64(153.0), np.float64(155.0))",5650,"(np.float64(1.3437908496732025), np.float64(1.2810457516339868), np.float64(1.2058064516129032))",False,True,11710,0,15.824291527033282,862,training_set\images\image_00862.jpg,7038,121.0,3.14388538730204,PASS
3.152932797557813,True,0.5642314091435185,"(np.float64(187.0), np.float64(162.0), np.float64(127.0))",5650,"(np.float64(1.0994652406417111), np.float64(1.2098765432098766), np.float64(1.4716535433070868))",False,True,11710,0,16.31630633551408,282,training_set\images\image_00282.jpg,7038,113.0,2.15617613638154,PASS
2.2672219418859942,True,0.5642314091435185,"(np.float64(147.0), np.float64(148.0), np.float64(151.0))",5650,"(np.float64(1.398639455782313), np.float64(1.3243243243243243), np.float64(1.237748344370861))",False,True,11710,0,8.149426482531732,1096,training_set\images\image_01096.jpg,7038,129.0,8.12381778278163,PASS
1.8938219460956345,True,0.5642314091435185,"(np.float64(146.0), np.float64(147.0), np.float64(151.0))",5650,"(np.float64(1.4082191780821918), np.float64(1.3333333333333333), np.float64(1.237748344370861))",False,True,11710,0,4.927322744945004,854,training_set\images\image_00854.jpg,7038,121.0,3.709740788138761,PASS
3.9053601663451105,True,0.5642314091435185,"(np.float64(138.0), np.float64(141.0), np.float64(147.0))",5650,"(np.float64(1.489855072463768), np.float64(1.3900709219858156), np.float64(1.2714285714285716))",False,True,11710,0,15.691583704308393,1027,training_set\images\image_01027.jpg,7038,127.0,1.807292824637905,PASS
2.114685266319457,True,0.5642314091435185,"(np.float64(147.0), np.float64(147.0), np.float64(147.0))",5650,"(np.float64(1.398639455782313), np.float64(1.3333333333333333), np.float64(1.2714285714285716))",False,True,11710,0,7.332748578573164,728,training_set\images\image_00728.jpg,7038,118.0,3.304196056194749,PASS
9.792748308574428,True,0.4214867862654321,"(np.float64(150.0), np.float64(151.0), np.float64(155.0))",12800,"(np.float64(1.3706666666666667), np.float64(1.2980132450331126), np.float64(1.2058064516129032))",False,True,8755,1,25.229846360841666,886,training_set\images\image_00886.jpg,6024,122.0,2.57168570120528,PASS
4.373121102743631,True,0.6222890142746914,"(np.float64(162.0), np.float64(163.0), np.float64(166.0))",12800,"(np.float64(1.2691358024691357), np.float64(1.2024539877300613), np.float64(1.1259036144578314))",False,True,12878,0,9.468129248506095,896,training_set\images\image_00896.jpg,6038,122.0,2.05294659338011,PASS
1.9827466669693627,True,0.5642314091435185,"(np.float64(149.0), np.float64(149.0), np.float64(150.0))",5650,"(np.float64(1.3798657718120806), np.float64(1.3154362416107384), np.float64(1.246))",False,True,11710,0,2.9520450540249565,722,training_set\images\image_00722.jpg,7038,118.0,1.5917072605716067,PASS
2.1636537397615454,True,0.5642314091435185,"(np.float64(149.0), np.float64(150.0), np.float64(152.0))",5650,"(np.float64(1.3798657718120806), np.float64(1.3066666666666666), np.float64(1.2296052631578949))",False,True,11710,0,9.48811346686814,711,training_set\images\image_00711.jpg,7038,118.0,1.6213262535728838,PASS
7.172191244163981,True,0.5642314091435185,"(np.float64(127.0), np.float64(128.0), np.float64(131.0))",5650,"(np.float64(1.6188976377952755), np.float64(1.53125), np.float64(1.4267175572519084))",False,True,11710,11,38.34294428830702,596,training_set\images\image_00596.jpg,7038,116.0,2.167625358267308,PASS
2.6160778110822362,True,0.5642314091435185,"(np.float64(197.0), np.float64(173.0), np.float64(137.0))",5650,"(np.float64(1.0436548223350253), np.float64(1.1329479768786128), np.float64(1.364233576642336))",False,True,11710,0,14.010934852618988,112,training_set\images\image_00112.jpg,7038,111.0,2.2580464550328623,PASS
5.339639661322863,True,0.4214867862654321,"(np.float64(129.0), np.float64(112.0), np.float64(87.0))",12800,"(np.float64(1.5937984496124031), np.float64(1.75), np.float64(2.1482758620689655))",True,True,8755,0,13.35146465785272,468,training_set\images\image_00468.jpg,6024,114.0,2.4124739643956814,PASS
9.847100407255569,True,0.4214867862654321,"(np.float64(151.0), np.float64(154.0), np.float64(160.0))",12800,"(np.float64(1.36158940397351), np.float64(1.2727272727272727), np.float64(1.168125))",False,True,8755,8,31.614385896508136,876,training_set\images\image_00876.jpg,6024,122.0,2.6358872354720195,PASS
6.044626803647376,True,0.6222890142746914,"(np.float64(148.0), np.float64(145.0), np.float64(146.0))",12800,"(np.float64(1.3891891891891892), np.float64(1.3517241379310345), np.float64(1.2801369863013699))",False,True,12878,0,12.87642226928125,1144,training_set\images\image_01144.jpg,6038,130.0,2.3203649939289708,PASS
3.7954813400565834,True,0.382813102816358,"(np.float64(143.0), np.float64(144.0), np.float64(147.0))",12800,"(np.float64(1.4377622377622377), np.float64(1.3611111111111112), np.float64(1.2714285714285716))",False,True,7969,6,29.106588553573523,672,training_set\images\image_00672.jpg,7024,118.0,2.21555309781979,PASS
9.70341431874802,True,0.4214867862654321,"(np.float64(192.0), np.float64(166.0), np.float64(130.0))",12800,"(np.float64(1.0708333333333333), np.float64(1.180722891566265), np.float64(1.4376923076923078))",False,True,8755,11,37.525608665595634,141,training_set\images\image_00141.jpg,6024,112.0,2.0779509563821965,PASS
6.9073921572447,True,0.5642314091435185,"(np.float64(147.0), np.float64(147.0), np.float64(149.0))",5650,"(np.float64(1.398639455782313), np.float64(1.3333333333333333), np.float64(1.2543624161073825))",False,True,11710,5,31.587431309645687,723,training_set\images\image_00723.jpg,7038,118.0,3.604823579121601,PASS
8.692361731150537,True,0.4214867862654321,"(np.float64(191.5), np.float64(166.0), np.float64(130.0))",12800,"(np.float64(1.0736292428198433), np.float64(1.180722891566265), np.float64(1.4376923076923078))",False,True,8755,7,31.746393521018316,142,training_set\images\image_00142.jpg,6024,112.0,2.372384962116799,PASS
5.1764594037189635,True,0.6222890142746914,"(np.float64(153.5), np.float64(155.0), np.float64(159.0))",12800,"(np.float64(1.339413680781759), np.float64(1.264516129032258), np.float64(1.1754716981132076))",False,True,12878,0,18.59015440036088,923,training_set\images\image_00923.jpg,6038,123.0,2.218903561254612,PASS
12.320701645319547,True,0.4214867862654321,"(np.float64(190.5), np.float64(166.0), np.float64(129.5))",12800,"(np.float64(1.079265091863517), np.float64(1.180722891566265), np.float64(1.4432432432432434))",False,True,8755,0,19.839717217371135,389,training_set\images\image_00389.jpg,6024,,3.6869469526323697,FAIL
