dE_max_estimated,used_real_mask,valid_pixel_fraction,observed_baseline_rgb,n_baseline_pixels,correction_scale,correction_suspicious,n_valid_windows,n_blocks_dropped_as_implausible,max_dE_raw,part_id,image_filepath,well_size,truck_number,dE_max_measured,label
5.157822644856384,True,0.5642314091435185,"(np.float64(187.0), np.float64(163.0), np.float64(130.0))",5650,"(np.float64(1.0994652406417111), np.float64(1.2024539877300613), np.float64(1.4376923076923078))",False,11710,0,24.858180777468046,289,training_set\images\image_00289.jpg,7038,113.0,2.401345844367852,PASS
5.745437765906036,True,0.5642314091435185,"(np.float64(190.0), np.float64(168.0), np.float64(139.0))",5650,"(np.float64(1.0821052631578947), np.float64(1.1666666666666667), np.float64(1.3446043165467627))",False,11710,5,31.78703094226526,290,training_set\images\image_00290.jpg,7038,113.0,2.302382295221584,PASS
5.443225708139707,True,0.5642314091435185,"(np.float64(187.0), np.float64(163.0), np.float64(130.0))",5650,"(np.float64(1.0994652406417111), np.float64(1.2024539877300613), np.float64(1.4376923076923078))",False,11710,6,33.11719314738595,291,training_set\images\image_00291.jpg,7038,113.0,2.709997233447793,PASS
3.1517294918042933,True,0.5642314091435185,"(np.float64(186.0), np.float64(163.0), np.float64(129.0))",5650,"(np.float64(1.1053763440860214), np.float64(1.2024539877300613), np.float64(1.4488372093023256))",False,11710,0,17.885922387880058,292,training_set\images\image_00292.jpg,7038,113.0,3.173934937586228,PASS
4.062956844267214,True,0.5642314091435185,"(np.float64(188.0), np.float64(165.0), np.float64(131.0))",5650,"(np.float64(1.0936170212765957), np.float64(1.187878787878788), np.float64(1.4267175572519084))",False,11710,0,22.888277929046406,293,training_set\images\image_00293.jpg,7038,113.0,3.2027905118906874,PASS
6.169570432416913,True,0.5642314091435185,"(np.float64(186.0), np.float64(162.0), np.float64(128.0))",5650,"(np.float64(1.1053763440860214), np.float64(1.2098765432098766), np.float64(1.46015625))",False,11710,7,33.16869648382342,294,training_set\images\image_00294.jpg,7038,113.0,1.381567447306505,PASS
4.929689178032649,True,0.5642314091435185,"(np.float64(187.0), np.float64(163.0), np.float64(129.0))",5650,"(np.float64(1.0994652406417111), np.float64(1.2024539877300613), np.float64(1.4488372093023256))",False,11710,1,25.546011813739188,295,training_set\images\image_00295.jpg,7038,113.0,2.0326090081542523,PASS
5.2931916779405785,True,0.5642314091435185,"(np.float64(186.0), np.float64(162.0), np.float64(128.0))",5650,"(np.float64(1.1053763440860214), np.float64(1.2098765432098766), np.float64(1.46015625))",False,11710,6,31.031732996177848,296,training_set\images\image_00296.jpg,7038,113.0,2.054181359874961,PASS
5.907816323560239,True,0.5642314091435185,"(np.float64(186.0), np.float64(163.0), np.float64(129.0))",5650,"(np.float64(1.1053763440860214), np.float64(1.2024539877300613), np.float64(1.4488372093023256))",False,11710,7,33.1563729601557,297,training_set\images\image_00297.jpg,7038,113.0,2.026631280609921,PASS
4.81884931961806,True,0.5642314091435185,"(np.float64(186.0), np.float64(162.0), np.float64(128.0))",5650,"(np.float64(1.1053763440860214), np.float64(1.2098765432098766), np.float64(1.46015625))",False,11710,7,33.41511737452489,298,training_set\images\image_00298.jpg,7038,113.0,2.263836029215593,PASS
3.43470686283513,True,0.5642314091435185,"(np.float64(189.0), np.float64(164.0), np.float64(128.0))",5650,"(np.float64(1.0878306878306878), np.float64(1.1951219512195121), np.float64(1.46015625))",False,11710,0,9.811456249868002,302,training_set\images\image_00302.jpg,7038,113.0,2.40004706865471,PASS
3.6191162437725115,True,0.5642314091435185,"(np.float64(189.0), np.float64(164.0), np.float64(128.0))",5650,"(np.float64(1.0878306878306878), np.float64(1.1951219512195121), np.float64(1.46015625))",False,11710,0,12.943907003353365,303,training_set\images\image_00303.jpg,7038,113.0,3.7225631557147474,PASS
4.437749083131129,True,0.5642314091435185,"(np.float64(189.0), np.float64(164.0), np.float64(128.0))",5650,"(np.float64(1.0878306878306878), np.float64(1.1951219512195121), np.float64(1.46015625))",False,11710,0,11.218091829414798,304,training_set\images\image_00304.jpg,7038,113.0,2.3603628200550286,PASS
2.628036903701835,True,0.5642314091435185,"(np.float64(187.0), np.float64(162.0), np.float64(127.0))",5650,"(np.float64(1.0994652406417111), np.float64(1.2098765432098766), np.float64(1.4716535433070868))",False,11710,0,5.2567067611121,305,training_set\images\image_00305.jpg,7038,113.0,2.304036338600824,PASS
4.258747951940133,True,0.5642314091435185,"(np.float64(188.0), np.float64(163.0), np.float64(127.0))",5650,"(np.float64(1.0936170212765957), np.float64(1.2024539877300613), np.float64(1.4716535433070868))",False,11710,0,16.119198259940028,306,training_set\images\image_00306.jpg,7038,113.0,2.975063132899486,PASS
2.9082553040213535,True,0.5642314091435185,"(np.float64(187.0), np.float64(162.0), np.float64(126.0))",5650,"(np.float64(1.0994652406417111), np.float64(1.2098765432098766), np.float64(1.4833333333333334))",False,11710,0,5.694446109273003,307,training_set\images\image_00307.jpg,7038,113.0,2.7046142489948624,PASS
2.2434896064793968,True,0.5642314091435185,"(np.float64(188.0), np.float64(163.0), np.float64(127.0))",5650,"(np.float64(1.0936170212765957), np.float64(1.2024539877300613), np.float64(1.4716535433070868))",False,11710,0,4.4207981233040465,308,training_set\images\image_00308.jpg,7038,113.0,2.126228829959553,PASS
2.3516348733710424,True,0.5642314091435185,"(np.float64(187.0), np.float64(163.0), np.float64(127.0))",5650,"(np.float64(1.0994652406417111), np.float64(1.2024539877300613), np.float64(1.4716535433070868))",False,11710,0,4.554788885244602,309,training_set\images\image_00309.jpg,7038,113.0,1.815063845138595,PASS
2.1693049786133716,True,0.5642314091435185,"(np.float64(188.0), np.float64(163.0), np.float64(127.0))",5650,"(np.float64(1.0936170212765957), np.float64(1.2024539877300613), np.float64(1.4716535433070868))",False,11710,0,4.468266186080323,310,training_set\images\image_00310.jpg,7038,113.0,2.000909174811218,PASS
3.935673021417505,True,0.382813102816358,"(np.float64(187.0), np.float64(162.0), np.float64(126.0))",12800,"(np.float64(1.0994652406417111), np.float64(1.2098765432098766), np.float64(1.4833333333333334))",False,7969,0,8.003152229809,332,training_set\images\image_00332.jpg,7024,111.0,5.117421546687427,FAIL
6.964062347438277,True,0.382813102816358,"(np.float64(186.0), np.float64(161.0), np.float64(123.0))",12800,"(np.float64(1.1053763440860214), np.float64(1.2173913043478262), np.float64(1.5195121951219512))",False,7969,0,21.457222973843823,333,training_set\images\image_00333.jpg,7024,111.0,7.748225663901454,FAIL
6.596576452490896,True,0.382813102816358,"(np.float64(187.0), np.float64(162.0), np.float64(126.0))",12800,"(np.float64(1.0994652406417111), np.float64(1.2098765432098766), np.float64(1.4833333333333334))",False,7969,4,33.536269185649545,334,training_set\images\image_00334.jpg,7024,111.0,6.245181176849876,FAIL
3.357026461654561,True,0.382813102816358,"(np.float64(186.0), np.float64(161.0), np.float64(125.0))",12800,"(np.float64(1.1053763440860214), np.float64(1.2173913043478262), np.float64(1.4952))",False,7969,0,6.583383972580458,335,training_set\images\image_00335.jpg,7024,111.0,6.000945544323163,FAIL
6.5492365037648295,True,0.382813102816358,"(np.float64(187.0), np.float64(162.0), np.float64(126.0))",12800,"(np.float64(1.0994652406417111), np.float64(1.2098765432098766), np.float64(1.4833333333333334))",False,7969,1,25.96166986640452,336,training_set\images\image_00336.jpg,7024,111.0,5.75236630565148,FAIL
4.33468152850874,True,0.382813102816358,"(np.float64(186.0), np.float64(162.0), np.float64(125.0))",12800,"(np.float64(1.1053763440860214), np.float64(1.2098765432098766), np.float64(1.4952))",False,7969,0,13.801633028461225,337,training_set\images\image_00337.jpg,7024,111.0,5.4866501160522745,FAIL
2.667252496731382,True,0.382813102816358,"(np.float64(187.0), np.float64(159.0), np.float64(122.0))",12800,"(np.float64(1.0994652406417111), np.float64(1.2327044025157232), np.float64(1.5319672131147541))",False,7969,0,5.413915590784806,338,training_set\images\image_00338.jpg,7024,111.0,2.7203397073867888,FAIL
13.164829722268614,True,0.382813102816358,"(np.float64(187.0), np.float64(163.0), np.float64(128.0))",12800,"(np.float64(1.0994652406417111), np.float64(1.2024539877300613), np.float64(1.46015625))",False,7969,10,36.42374625378517,339,training_set\images\image_00339.jpg,7024,111.0,2.1741228111969284,FAIL
2.972378241774092,True,0.382813102816358,"(np.float64(188.0), np.float64(162.0), np.float64(124.0))",12800,"(np.float64(1.0936170212765957), np.float64(1.2098765432098766), np.float64(1.507258064516129))",False,7969,0,6.2514740717948625,340,training_set\images\image_00340.jpg,7024,111.0,7.748796769059531,FAIL
12.364629200860607,True,0.382813102816358,"(np.float64(185.0), np.float64(161.0), np.float64(126.0))",12800,"(np.float64(1.1113513513513513), np.float64(1.2173913043478262), np.float64(1.4833333333333334))",False,7969,8,32.00878920423194,341,training_set\images\image_00341.jpg,7024,111.0,4.82625803065948,FAIL
3.7132246907695037,True,0.382813102816358,"(np.float64(186.0), np.float64(159.0), np.float64(121.0))",12800,"(np.float64(1.1053763440860214), np.float64(1.2327044025157232), np.float64(1.5446280991735537))",False,7969,0,7.542115960027208,342,training_set\images\image_00342.jpg,7024,111.0,7.256018634667951,FAIL
5.191588930662852,True,0.382813102816358,"(np.float64(187.0), np.float64(160.0), np.float64(122.0))",12800,"(np.float64(1.0994652406417111), np.float64(1.225), np.float64(1.5319672131147541))",False,7969,0,21.719604831321107,343,training_set\images\image_00343.jpg,7024,111.0,7.397348660025226,FAIL
6.388801744043505,True,0.382813102816358,"(np.float64(186.0), np.float64(159.0), np.float64(121.0))",12800,"(np.float64(1.1053763440860214), np.float64(1.2327044025157232), np.float64(1.5446280991735537))",False,7969,3,34.27850896536825,344,training_set\images\image_00344.jpg,7024,111.0,7.077892152392903,FAIL
4.043700073998651,True,0.382813102816358,"(np.float64(186.0), np.float64(159.0), np.float64(120.0))",12800,"(np.float64(1.1053763440860214), np.float64(1.2327044025157232), np.float64(1.5575))",False,7969,1,25.337542567476117,345,training_set\images\image_00345.jpg,7024,111.0,9.49529698310806,FAIL
4.474310094167813,True,0.382813102816358,"(np.float64(186.0), np.float64(159.0), np.float64(121.0))",12800,"(np.float64(1.1053763440860214), np.float64(1.2327044025157232), np.float64(1.5446280991735537))",False,7969,0,16.086665805846415,346,training_set\images\image_00346.jpg,7024,111.0,8.147728695883979,FAIL
5.997992355914244,True,0.382813102816358,"(np.float64(185.0), np.float64(159.0), np.float64(122.0))",12800,"(np.float64(1.1113513513513513), np.float64(1.2327044025157232), np.float64(1.5319672131147541))",False,7969,4,36.28331213150019,347,training_set\images\image_00347.jpg,7024,111.0,8.744875355509556,FAIL
6.45819828867845,True,0.382813102816358,"(np.float64(186.0), np.float64(159.0), np.float64(121.0))",12800,"(np.float64(1.1053763440860214), np.float64(1.2327044025157232), np.float64(1.5446280991735537))",False,7969,2,30.635848503360435,348,training_set\images\image_00348.jpg,7024,111.0,8.235398455128744,FAIL
6.171313716485995,True,0.382813102816358,"(np.float64(188.0), np.float64(162.0), np.float64(124.0))",12800,"(np.float64(1.0936170212765957), np.float64(1.2098765432098766), np.float64(1.507258064516129))",False,7969,0,24.39868476646673,349,training_set\images\image_00349.jpg,7024,111.0,7.071467621278355,FAIL
5.2004405775093385,True,0.382813102816358,"(np.float64(187.0), np.float64(159.0), np.float64(122.0))",12800,"(np.float64(1.0994652406417111), np.float64(1.2327044025157232), np.float64(1.5319672131147541))",False,7969,1,27.244930594319225,350,training_set\images\image_00350.jpg,7024,111.0,6.877482932290635,FAIL
4.654106528258544,True,0.382813102816358,"(np.float64(188.0), np.float64(159.0), np.float64(120.0))",12800,"(np.float64(1.0936170212765957), np.float64(1.2327044025157232), np.float64(1.5575))",False,7969,0,15.525318740010293,351,training_set\images\image_00351.jpg,7024,111.0,6.82487834438645,FAIL
3.025376168649001,True,0.382813102816358,"(np.float64(186.0), np.float64(158.0), np.float64(120.0))",12800,"(np.float64(1.1053763440860214), np.float64(1.240506329113924), np.float64(1.5575))",False,7969,0,5.791589194302315,352,training_set\images\image_00352.jpg,7024,111.0,5.18404768506669,FAIL
4.4598460036344,True,0.382813102816358,"(np.float64(186.0), np.float64(159.0), np.float64(122.0))",12800,"(np.float64(1.1053763440860214), np.float64(1.2327044025157232), np.float64(1.5319672131147541))",False,7969,0,16.386545827041076,353,training_set\images\image_00353.jpg,7024,111.0,6.463752697395603,FAIL
5.489239919123362,True,0.382813102816358,"(np.float64(187.0), np.float64(159.0), np.float64(121.0))",12800,"(np.float64(1.0994652406417111), np.float64(1.2327044025157232), np.float64(1.5446280991735537))",False,7969,0,24.924431143022872,354,training_set\images\image_00354.jpg,7024,111.0,6.75817416397081,FAIL
6.358167272261987,True,0.382813102816358,"(np.float64(186.0), np.float64(160.0), np.float64(122.0))",12800,"(np.float64(1.1053763440860214), np.float64(1.225), np.float64(1.5319672131147541))",False,7969,1,28.44109057972787,355,training_set\images\image_00355.jpg,7024,111.0,6.5364163404609394,FAIL
6.161015766046081,True,0.382813102816358,"(np.float64(186.0), np.float64(160.0), np.float64(122.0))",12800,"(np.float64(1.1053763440860214), np.float64(1.225), np.float64(1.5319672131147541))",False,7969,1,27.0139155323742,356,training_set\images\image_00356.jpg,7024,111.0,8.197745815433464,FAIL
12.900560044210835,True,0.382813102816358,"(np.float64(186.0), np.float64(159.0), np.float64(121.0))",12800,"(np.float64(1.1053763440860214), np.float64(1.2327044025157232), np.float64(1.5446280991735537))",False,7969,5,35.165667714874886,357,training_set\images\image_00357.jpg,7024,111.0,7.536596194739533,FAIL
6.184920578041341,True,0.382813102816358,"(np.float64(188.0), np.float64(161.0), np.float64(122.0))",12800,"(np.float64(1.0936170212765957), np.float64(1.2173913043478262), np.float64(1.5319672131147541))",False,7969,1,25.20102021498609,358,training_set\images\image_00358.jpg,7024,111.0,8.016687792375588,FAIL
3.9939416513628214,True,0.382813102816358,"(np.float64(187.0), np.float64(159.0), np.float64(122.0))",12800,"(np.float64(1.0994652406417111), np.float64(1.2327044025157232), np.float64(1.5319672131147541))",False,7969,0,15.305467507507586,359,training_set\images\image_00359.jpg,7024,111.0,7.608835600422386,FAIL
4.219839336127674,True,0.382813102816358,"(np.float64(186.0), np.float64(161.0), np.float64(123.0))",12800,"(np.float64(1.1053763440860214), np.float64(1.2173913043478262), np.float64(1.5195121951219512))",False,7969,0,20.15846655446072,361,training_set\images\image_00361.jpg,7024,111.0,8.324975124379826,FAIL
4.72073833495276,True,0.382813102816358,"(np.float64(187.0), np.float64(162.0), np.float64(124.0))",12800,"(np.float64(1.0994652406417111), np.float64(1.2098765432098766), np.float64(1.507258064516129))",False,7969,0,11.34497318253442,362,training_set\images\image_00362.jpg,7024,111.0,6.994428680954795,FAIL
5.571377911452218,True,0.382813102816358,"(np.float64(188.0), np.float64(161.0), np.float64(122.0))",12800,"(np.float64(1.0936170212765957), np.float64(1.2173913043478262), np.float64(1.5319672131147541))",False,7969,4,32.545719977122154,367,training_set\images\image_00367.jpg,7024,111.0,6.579200882494501,FAIL
5.667283253398209,True,0.382813102816358,"(np.float64(186.0), np.float64(161.0), np.float64(123.0))",12800,"(np.float64(1.1053763440860214), np.float64(1.2173913043478262), np.float64(1.5195121951219512))",False,7969,4,33.930910940275126,368,training_set\images\image_00368.jpg,7024,111.0,6.780995619264848,FAIL
6.716101681464248,True,0.382813102816358,"(np.float64(189.0), np.float64(163.0), np.float64(124.0))",12800,"(np.float64(1.0878306878306878), np.float64(1.2024539877300613), np.float64(1.507258064516129))",False,7969,4,32.0087607101127,369,training_set\images\image_00369.jpg,7024,111.0,5.594222471928633,FAIL
4.931562850354823,True,0.382813102816358,"(np.float64(186.0), np.float64(159.0), np.float64(121.0))",12800,"(np.float64(1.1053763440860214), np.float64(1.2327044025157232), np.float64(1.5446280991735537))",False,7969,2,31.640986280709246,370,training_set\images\image_00370.jpg,7024,111.0,6.786922436229202,FAIL
5.945356206230563,True,0.382813102816358,"(np.float64(190.0), np.float64(163.0), np.float64(124.0))",12800,"(np.float64(1.0821052631578947), np.float64(1.2024539877300613), np.float64(1.507258064516129))",False,7969,5,32.50104371772448,371,training_set\images\image_00371.jpg,7024,111.0,6.151745627126159,FAIL
5.319537835065753,True,0.382813102816358,"(np.float64(191.0), np.float64(165.0), np.float64(126.0))",12800,"(np.float64(1.0764397905759162), np.float64(1.187878787878788), np.float64(1.4833333333333334))",False,7969,6,32.746016371221266,372,training_set\images\image_00372.jpg,7024,111.0,5.214746749794338,FAIL
5.489225448048387,True,0.382813102816358,"(np.float64(189.0), np.float64(163.0), np.float64(125.0))",12800,"(np.float64(1.0878306878306878), np.float64(1.2024539877300613), np.float64(1.4952))",False,7969,5,33.17837794900642,373,training_set\images\image_00373.jpg,7024,111.0,6.120876268266495,FAIL
2.8415958381269775,True,0.382813102816358,"(np.float64(186.0), np.float64(160.0), np.float64(121.0))",12800,"(np.float64(1.1053763440860214), np.float64(1.225), np.float64(1.5446280991735537))",False,7969,0,15.988889350697805,374,training_set\images\image_00374.jpg,7024,111.0,4.661549123737519,FAIL
7.061982367349258,True,0.382813102816358,"(np.float64(186.0), np.float64(160.0), np.float64(122.0))",12800,"(np.float64(1.1053763440860214), np.float64(1.225), np.float64(1.5319672131147541))",False,7969,8,30.181441558217152,375,training_set\images\image_00375.jpg,7024,111.0,4.811630307328175,FAIL
6.889745660391835,True,0.382813102816358,"(np.float64(189.0), np.float64(163.0), np.float64(125.0))",12800,"(np.float64(1.0878306878306878), np.float64(1.2024539877300613), np.float64(1.4952))",False,7969,1,26.59472653018999,377,training_set\images\image_00377.jpg,7024,111.0,5.582434326172126,FAIL
4.995445252464081,True,0.382813102816358,"(np.float64(190.0), np.float64(163.0), np.float64(126.0))",12800,"(np.float64(1.0821052631578947), np.float64(1.2024539877300613), np.float64(1.4833333333333334))",False,7969,0,23.756965686782923,378,training_set\images\image_00378.jpg,7024,111.0,7.141395243090261,FAIL
7.814608161249588,True,0.382813102816358,"(np.float64(186.0), np.float64(161.0), np.float64(123.0))",12800,"(np.float64(1.1053763440860214), np.float64(1.2173913043478262), np.float64(1.5195121951219512))",False,7969,4,33.64985799869701,379,training_set\images\image_00379.jpg,7024,111.0,4.525774491850761,FAIL
5.605408328295797,True,0.382813102816358,"(np.float64(186.0), np.float64(161.0), np.float64(123.0))",12800,"(np.float64(1.1053763440860214), np.float64(1.2173913043478262), np.float64(1.5195121951219512))",False,7969,0,21.04361102957852,380,training_set\images\image_00380.jpg,7024,111.0,5.779677267183451,FAIL
3.1286988683603822,True,0.382813102816358,"(np.float64(188.0), np.float64(161.0), np.float64(124.0))",12800,"(np.float64(1.0936170212765957), np.float64(1.2173913043478262), np.float64(1.507258064516129))",False,7969,0,11.419654491420744,381,training_set\images\image_00381.jpg,7024,111.0,6.458982998089641,FAIL
6.237409345631463,True,0.382813102816358,"(np.float64(187.0), np.float64(161.0), np.float64(124.0))",12800,"(np.float64(1.0994652406417111), np.float64(1.2173913043478262), np.float64(1.507258064516129))",False,7969,5,36.074125391095116,382,training_set\images\image_00382.jpg,7024,111.0,6.105340258784722,FAIL
5.373082131407243,True,0.382813102816358,"(np.float64(186.0), np.float64(161.0), np.float64(122.0))",12800,"(np.float64(1.1053763440860214), np.float64(1.2173913043478262), np.float64(1.5319672131147541))",False,7969,2,29.917339554722925,383,training_set\images\image_00383.jpg,7024,111.0,4.832774735941958,FAIL
4.355577553035661,True,0.382813102816358,"(np.float64(186.0), np.float64(160.0), np.float64(123.0))",12800,"(np.float64(1.1053763440860214), np.float64(1.225), np.float64(1.5195121951219512))",False,7969,1,28.106653748711853,384,training_set\images\image_00384.jpg,7024,111.0,7.272088701600893,FAIL
6.476884718504431,True,0.382813102816358,"(np.float64(187.0), np.float64(161.0), np.float64(122.0))",12800,"(np.float64(1.0994652406417111), np.float64(1.2173913043478262), np.float64(1.5319672131147541))",False,7969,5,32.76364175406823,385,training_set\images\image_00385.jpg,7024,111.0,7.102465413547232,FAIL
6.787050794254275,True,0.382813102816358,"(np.float64(186.0), np.float64(161.0), np.float64(123.0))",12800,"(np.float64(1.1053763440860214), np.float64(1.2173913043478262), np.float64(1.5195121951219512))",False,7969,10,31.516324119352948,386,training_set\images\image_00386.jpg,7024,111.0,5.610214181212816,FAIL
9.737723023076493,True,0.382813102816358,"(np.float64(189.0), np.float64(164.0), np.float64(127.0))",12800,"(np.float64(1.0878306878306878), np.float64(1.1951219512195121), np.float64(1.4716535433070868))",False,7969,5,27.094477965372217,387,training_set\images\image_00387.jpg,7024,,3.273868169675904,FAIL
14.41946746932939,True,0.4214867862654321,"(np.float64(190.0), np.float64(165.5), np.float64(128.0))",12800,"(np.float64(1.0821052631578947), np.float64(1.1842900302114803), np.float64(1.46015625))",False,8755,14,35.42121165705886,388,training_set\images\image_00388.jpg,6024,,3.9131309340009626,FAIL
12.320701645319547,True,0.4214867862654321,"(np.float64(190.5), np.float64(166.0), np.float64(129.5))",12800,"(np.float64(1.079265091863517), np.float64(1.180722891566265), np.float64(1.4432432432432434))",False,8755,0,19.839717217371135,389,training_set\images\image_00389.jpg,6024,,3.6869469526323697,FAIL
13.119697526942264,True,0.4214867862654321,"(np.float64(190.0), np.float64(165.0), np.float64(128.0))",12800,"(np.float64(1.0821052631578947), np.float64(1.187878787878788), np.float64(1.46015625))",False,8755,10,38.70941227245067,390,training_set\images\image_00390.jpg,6024,,3.784201644763841,FAIL
6.9845946536637165,True,0.4214867862654321,"(np.float64(189.5), np.float64(166.0), np.float64(129.0))",12800,"(np.float64(1.0849604221635885), np.float64(1.180722891566265), np.float64(1.4488372093023256))",False,8755,1,25.857454413738242,391,training_set\images\image_00391.jpg,6024,,2.5433799555838847,FAIL
10.711582562031086,True,0.4214867862654321,"(np.float64(188.0), np.float64(163.5), np.float64(128.0))",12800,"(np.float64(1.0936170212765957), np.float64(1.198776758409786), np.float64(1.46015625))",False,8755,3,26.30723947685762,392,training_set\images\image_00392.jpg,6024,,2.456850967924562,FAIL
4.610548262534198,True,0.4214867862654321,"(np.float64(190.0), np.float64(163.5), np.float64(129.5))",12800,"(np.float64(1.0821052631578947), np.float64(1.198776758409786), np.float64(1.4432432432432434))",False,8755,0,16.126475121061222,393,training_set\images\image_00393.jpg,6024,,2.082601152442849,FAIL
4.088851129972062,True,0.4214867862654321,"(np.float64(188.0), np.float64(163.5), np.float64(129.0))",12800,"(np.float64(1.0936170212765957), np.float64(1.198776758409786), np.float64(1.4488372093023256))",False,8755,0,6.8663518600368185,394,training_set\images\image_00394.jpg,6024,,2.493795650845126,FAIL
10.403042006081595,True,0.4214867862654321,"(np.float64(189.5), np.float64(165.0), np.float64(128.0))",12800,"(np.float64(1.0849604221635885), np.float64(1.187878787878788), np.float64(1.46015625))",False,8755,6,27.727528417588204,395,training_set\images\image_00395.jpg,6024,,3.822597830693587,FAIL
8.16330241872741,True,0.4214867862654321,"(np.float64(189.0), np.float64(164.5), np.float64(128.5))",12800,"(np.float64(1.0878306878306878), np.float64(1.1914893617021276), np.float64(1.4544747081712062))",False,8755,3,27.308625788618485,396,training_set\images\image_00396.jpg,6024,,4.674068789777731,FAIL
11.096959815803856,True,0.4214867862654321,"(np.float64(190.5), np.float64(165.5), np.float64(130.0))",12800,"(np.float64(1.079265091863517), np.float64(1.1842900302114803), np.float64(1.4376923076923078))",False,8755,6,27.331225343370885,397,training_set\images\image_00397.jpg,6024,,3.2361365821971866,FAIL
3.212205621182481,True,0.4214867862654321,"(np.float64(191.0), np.float64(166.0), np.float64(130.0))",12800,"(np.float64(1.0764397905759162), np.float64(1.180722891566265), np.float64(1.4376923076923078))",False,8755,0,20.864422532415393,398,training_set\images\image_00398.jpg,6024,,3.897846628748755,FAIL
10.429955467887286,True,0.4214867862654321,"(np.float64(188.0), np.float64(163.0), np.float64(126.0))",12800,"(np.float64(1.0936170212765957), np.float64(1.2024539877300613), np.float64(1.4833333333333334))",False,8755,8,31.668717905135956,399,training_set\images\image_00399.jpg,6024,,3.975694761147385,FAIL
4.122977086161624,True,0.4214867862654321,"(np.float64(190.0), np.float64(165.0), np.float64(127.0))",12800,"(np.float64(1.0821052631578947), np.float64(1.187878787878788), np.float64(1.4716535433070868))",False,8755,0,19.675245499906982,400,training_set\images\image_00400.jpg,6024,,5.980380167811748,FAIL
8.388040937853601,True,0.4214867862654321,"(np.float64(188.0), np.float64(164.0), np.float64(126.0))",12800,"(np.float64(1.0936170212765957), np.float64(1.1951219512195121), np.float64(1.4833333333333334))",False,8755,6,29.645964751182568,401,training_set\images\image_00401.jpg,6024,,3.337132220014964,FAIL
11.98898408175572,True,0.4214867862654321,"(np.float64(187.0), np.float64(162.0), np.float64(126.0))",12800,"(np.float64(1.0994652406417111), np.float64(1.2098765432098766), np.float64(1.4833333333333334))",False,8755,11,28.931490187204698,402,training_set\images\image_00402.jpg,6024,,3.530858968521788,FAIL
16.47013035117901,True,0.4214867862654321,"(np.float64(187.0), np.float64(163.0), np.float64(126.0))",12800,"(np.float64(1.0994652406417111), np.float64(1.2024539877300613), np.float64(1.4833333333333334))",False,8755,10,44.387308115856406,403,training_set\images\image_00403.jpg,6024,,3.525646709338225,FAIL
10.1140527482862,True,0.4214867862654321,"(np.float64(189.0), np.float64(164.0), np.float64(127.0))",12800,"(np.float64(1.0878306878306878), np.float64(1.1951219512195121), np.float64(1.4716535433070868))",False,8755,13,35.223921940017114,404,training_set\images\image_00404.jpg,6024,,4.238757379047548,FAIL
11.310386505720082,True,0.4214867862654321,"(np.float64(188.5), np.float64(163.0), np.float64(126.0))",12800,"(np.float64(1.0907161803713528), np.float64(1.2024539877300613), np.float64(1.4833333333333334))",False,8755,14,34.87803641038722,405,training_set\images\image_00405.jpg,6024,,3.7749550936587286,FAIL
10.274204834685735,True,0.4214867862654321,"(np.float64(188.0), np.float64(163.0), np.float64(126.0))",12800,"(np.float64(1.0936170212765957), np.float64(1.2024539877300613), np.float64(1.4833333333333334))",False,8755,13,35.860709041216765,406,training_set\images\image_00406.jpg,6024,,2.2761043647481496,FAIL
10.068195189619301,True,0.4214867862654321,"(np.float64(189.5), np.float64(164.0), np.float64(127.0))",12800,"(np.float64(1.0849604221635885), np.float64(1.1951219512195121), np.float64(1.4716535433070868))",False,8755,11,35.9729653458804,407,training_set\images\image_00407.jpg,6024,,2.927859860840309,FAIL
12.016436652058886,True,0.4214867862654321,"(np.float64(188.0), np.float64(163.5), np.float64(126.0))",12800,"(np.float64(1.0936170212765957), np.float64(1.198776758409786), np.float64(1.4833333333333334))",False,8755,15,35.83324008060917,408,training_set\images\image_00408.jpg,6024,,3.2543067021746226,FAIL
10.159985207430141,True,0.4214867862654321,"(np.float64(188.0), np.float64(163.0), np.float64(125.0))",12800,"(np.float64(1.0936170212765957), np.float64(1.2024539877300613), np.float64(1.4952))",False,8755,12,40.22125607358974,409,training_set\images\image_00409.jpg,6024,,2.987286907358941,FAIL
4.057755692615543,True,0.4214867862654321,"(np.float64(187.5), np.float64(163.5), np.float64(126.0))",12800,"(np.float64(1.0965333333333334), np.float64(1.198776758409786), np.float64(1.4833333333333334))",False,8755,0,7.067422910534117,410,training_set\images\image_00410.jpg,6024,,3.589153647001618,FAIL
15.487548167398693,True,0.4214867862654321,"(np.float64(188.0), np.float64(162.0), np.float64(125.0))",12800,"(np.float64(1.0936170212765957), np.float64(1.2098765432098766), np.float64(1.4952))",False,8755,10,31.85073986120927,411,training_set\images\image_00411.jpg,6024,,3.597335263470714,FAIL
11.907242561271994,True,0.4214867862654321,"(np.float64(187.5), np.float64(162.5), np.float64(125.5))",12800,"(np.float64(1.0965333333333334), np.float64(1.2061538461538461), np.float64(1.4892430278884463))",False,8755,15,42.63653084311808,412,training_set\images\image_00412.jpg,6024,,3.213913839762725,FAIL
